ID,FAMILY,SEX,LSB,LSW,COHORT,area1,area6,area2,area3,area4,area5,area7,A1,A2,A3,A4,A5
1104,74,M,8,8,1,0.6201563887,1.0975091474,5.42837335789096,4.74727265244635,11.5450682820328,9.7760998857083,1.0212232397244,0,0,0,-1,-1
1105,74,M,8,8,1,0.6166502873,1.0909165845,4.94012368409096,4.48748457684635,10.6344204722328,9.6353153479083,1.0146306768244,0,0,0,-1,-1
1106,74,M,8,8,1,0.7119762385,0.9703802799,5.18033131019096,4.30060487274636,10.5723961475328,9.4817722498083,0.894094372224397,0,0,0,-1,0
1111,49,M,10,11,1,0.5086697158,1.1195985186,5.703996918,4.9015043056,11.1623235675,9.9495834845,1.1195985186,0,0,-1,0,0
1112,49,M,10,11,1,0.5179716744,0.9664744646,5.93121794550904,4.93035868005365,11.8415594598672,9.0210623974917,1.0427603722756,0,0,-1,1,0
1113,49,F,10,11,1,0.4203133229,0.8613343792,5.2054375015,4.6163829709,10.4455101933,9.1005209539,0.8613343792,-1,0,-1,0,0
1114,49,M,10,11,1,0.5325005579,0.9652681053,5.21209276230904,4.73690936055365,10.4982996837672,8.9913560359917,1.0415540129756,-1,1,-1,1,0
1115,49,F,10,11,1,0.3862850057,0.9205892298,5.1075959101,4.4168386568,10.5015820348,9.0545273891,0.9205892298,0,1,0,0,0
1116,88,F,12,11,1,0.5960853416,0.976968345,5.9124215001,4.8984741319,11.0511018376,9.7287807073,0.976968345,0,1,0,0,1
1118,88,M,12,11,1,0.8324035269,1.0932513515,5.04523637320904,4.84518119565365,11.4579241590672,9.9439327216917,1.1695372591756,0,0,0,1,0
1119,88,M,12,11,1,0.4927213277,1.0033271178,4.4996344969,4.8399829176,11.2947071686,9.4870813129,1.0033271178,-1,1,0,0,0
1120,88,F,12,11,1,0.8389696023,0.8609040544,4.18864613949096,4.50174505064635,10.9327457305328,8.8004672092083,0.784618146724397,0,1,0,-1,0
1121,88,M,12,11,1,0.7329223822,1.0824708662,5.91560629120904,5.19561004945365,11.4858393852672,10.4290891943917,1.1587567738756,-1,0,0,1,0
1122,88,M,12,11,1,0.805398859,0.9785065316,5.63551979070904,5.30015539515365,12.5248028899672,10.2646939379917,1.0547924392756,0,1,0,1,1
1123,88,F,12,10,1,0.6644255581,1.1903351996,5.5345630739,5.1595296682,12.9908663188,10.6730856115,1.1903351996,-1,1,0,0,0
1124,88,F,12,10,1,0.5772411803,1.1334865422,5.50421862320904,5.36424208505364,12.9141646301672,10.8224029338917,1.2097724498756,0,0,0,1,0
1125,88,F,12,10,1,0.6211411416,0.9520345403,5.8198539348,4.8213867666,12.0141619253,9.6344809094,0.9520345403,0,0,0,0,0
1126,88,F,12,10,1,0.6869769907,1.0097912771,5.14932997529096,4.83431528644635,12.1570725040328,10.1205845222083,0.933505369424397,-1,1,0,-1,0
1127,88,F,12,10,1,0.7869698096,1.0609136537,5.1360423279,4.9317218931,12.0653250236,10.3958754699,1.0609136537,0,1,0,0,-1
1128,49,F,10,10,1,0.5072892216,1.0566402246,4.967360992,4.7413880342,10.8874883075,9.8025006084,1.0566402246,-1,-1,-1,0,0
1129,49,M,10,10,1,0.3788084996,0.8990095552,4.8041356788,4.2282161388,9.633613533,8.6080255252,0.8990095552,-1,0,-1,0,1
1130,49,F,10,10,1,0.4342294483,0.8688575728,5.2045191093,4.0102431174,10.5571139278,9.141618921,0.8688575728,-1,0,0,0,0
1131,49,M,10,10,1,0.4840818757,0.8549907206,5.43620813,4.5514787069,10.2159165918,9.0422244249,0.8549907206,0,-1,0,0,0
1132,49,M,10,10,1,0.3886206735,0.8406642092,4.7180565325,4.2524582435,9.5748368507,8.5812050627,0.8406642092,-1,-1,-1,0,-1
1133,199,M,3,5,1,0.489282419,0.8850207475,5.7734680448,4.506569957,10.3002498732,9.184255814,0.8850207475,-1,1,0,0,0
1134,55,M,5,5,1,0.4855215579,1.0226397591,5.91733071209096,5.16301122804635,10.7248659984328,9.5757627701083,0.946353851424397,-1,1,1,-1,0
1135,55,M,5,5,1,0.4816275665,0.8708737784,5.41399996249096,4.57881141724635,9.98717376133281,9.2542337212083,0.794587870724397,0,1,-1,-1,0
1136,55,M,5,5,1,0.5606910822,0.912611891,5.5832689855,5.9105739095,11.3392942687,10.2008735264,0.912611891,-1,1,0,0,0
1137,55,M,5,5,1,0.4665964975,0.9004963087,5.7035373556,5.3604304451,11.1504540169,10.173811466,0.9004963087,0,0,0,0,0
1138,55,F,5,3,1,0.4894489669,0.8398331469,5.43500939850904,5.38379579115364,11.2461991623672,9.7243471778917,0.916119054575603,0,0,1,1,0
1139,199,F,3,3,1,0.5835184898,0.9649108105,4.99519224899096,5.08607156794635,11.2913791404328,10.1340989620083,0.888624902824397,1,1,0,-1,0
1140,199,M,3,3,1,0.5304643715,0.9263325823,5.57553601729096,4.65420657224635,10.8131066906328,9.1264077881083,0.850046674624397,0,0,1,-1,1
1155,72,F,9,9,1,0.6471721631,0.8665643327,5.64383392209096,4.71666147574635,11.0558261272328,9.7524255260083,0.790278425024397,1,0,0,-1,0
1156,72,F,9,9,1,0.6239221191,0.9676633512,4.85749986299096,4.98028624184635,11.4474158009328,9.1669912880083,0.891377443524397,1,0,0,-1,1
1157,72,M,9,9,1,0.7135967235,0.9489939862,5.168045784,5.1197563195,10.9501689815,9.4409998366,0.9489939862,1,0,0,0,-1
1159,72,M,9,9,1,0.5498631065,0.9059151836,5.5849277154,5.2853275848,11.3256739801,9.6069135779,0.9059151836,1,0,0,0,0
1160,72,M,9,9,1,0.7776880987,0.9499389191,5.0316453857,5.5613520761,11.53832055,10.0010779659,0.9499389191,1,0,0,0,1
1161,72,M,9,9,1,0.4148053488,0.7626299138,4.7594738117,4.8837777771,10.6093407379,8.8365422992,0.7626299138,1,0,0,0,1
1162,72,F,9,9,1,0.4731919067,1.0048650208,5.542544962,5.4127313064,11.7597218405,9.8739713245,1.0048650208,1,0,0,0,0
1163,72,M,9,9,1,0.4632705057,0.7678220375,4.63600548200904,4.95883530155365,10.7598274194672,9.1097930752917,0.844107945175603,1,0,0,1,1
1195,102,F,9,9,2,0.4976975933,1.1584359227,4.6414722111,5.0308475013,11.4052822901,9.6625018036,1.1584359227,-1,0,-1,0,-1
1196,102,M,9,9,2,0.4256776747,1.053374042,4.9879668281,5.378294209,12.7579771,9.8022640178,1.053374042,-1,0,0,0,0
1197,102,F,9,9,2,0.5704672493,0.8011852977,4.2732423454,4.374852188,10.6821632777,9.1908631055,0.8011852977,1,-1,0,0,0
1198,102,F,9,9,2,0.5891225225,1.0439368343,5.3375749988,5.2071376331,11.1055008612,9.7609704457,1.0439368343,1,0,-1,0,0
1199,102,M,9,9,2,0.4846964704,0.9748562338,5.5406400988,4.7361390894,11.0509134236,9.4758442374,0.9748562338,1,0,0,0,1
1200,103,M,8,9,2,0.5417349991,0.9722218055,4.85207724869096,5.03459954424635,10.8520719863328,9.3692752511083,0.895935897824397,0,0,1,-1,1
1202,103,F,8,9,2,0.3990876928,0.915476572,5.43809624960904,4.84928182625365,11.8443624463672,9.8576156879917,0.991762479675603,1,1,0,1,1
1203,103,M,8,9,2,0.4606532264,0.7444705012,5.3678078367,4.4466130666,9.9273591541,8.7671046293,0.7444705012,1,0,0,0,1
1204,103,F,8,8,2,0.5302781532,0.883961558,4.90926758980904,4.88767395045365,11.6229314377672,9.4542829574917,0.960247465675603,1,1,1,1,1
1206,103,M,8,8,2,0.3328873753,0.8513839051,5.393548872,3.972831322,9.6049144152,8.9199837653,0.8513839051,0,1,0,0,1
1207,103,M,8,8,2,0.6431585952,0.9738952414,5.60551116560904,4.54318750985365,10.8583714186672,8.8682421393917,1.0501811490756,0,0,1,1,1
1208,102,F,9,8,2,0.4475492246,0.8931835902,4.2962624319,4.2873238042,10.4961377906,9.1016754378,0.8931835902,1,-1,-1,0,-1
1209,102,M,9,8,2,0.4636113448,0.9583365076,5.6522217782,5.4029160275,12.1288146168,9.9045395351,0.9583365076,0,0,0,0,1
1210,102,F,9,8,2,0.5223878402,0.9880381012,4.5939448706,4.6172685967,11.5388941169,8.8586304678,0.9880381012,0,0,0,0,1
1211,102,F,9,8,2,0.514267542,0.7954458507,4.0210439193,3.6310870595,10.2409217759,8.3614333633,0.7954458507,0,0,0,0,0
1212,111,M,7,7,2,0.5894282339,0.812623154,5.5481586154,4.793929821,11.1107747666,9.964480771,0.812623154,1,-1,-1,0,-1
1213,111,M,7,7,2,0.5802342834,0.9349336777,5.89320321330904,5.25213204005365,11.6263287630672,10.3032270384917,1.0112195853756,0,-1,0,1,0
1215,111,M,7,7,2,0.5378958827,0.8604512142,4.96200599370904,4.98522930825365,11.1608635408672,9.9240624856917,0.936737121875603,1,-1,-1,1,-1
1216,35,M,6,7,2,0.5141579615,0.8042614031,5.4160509719,5.0791369687,11.3457242628,10.4497445813,0.8042614031,0,-1,0,0,0
1217,35,M,6,7,2,0.627941886,0.9372654387,5.69860953560904,5.35483360885365,11.9626037009672,10.2082861432917,1.0135513463756,-1,-1,1,1,1
1218,35,M,6,7,2,0.6956704885,1.0638775626,5.704195634,4.5819039692,11.3687000549,9.9343004891,1.0638775626,-1,-1,0,0,0
1219,35,F,6,6,2,0.6819000033,1.0974343717,5.80295699290904,5.54646741655365,12.4399651943672,10.7947006433917,1.1737202793756,0,-1,-1,1,0
1220,35,F,6,6,2,0.6166111946,0.8139420033,5.11742694300904,4.77677351295365,11.6178918064672,9.8264144959917,0.890227910975603,0,-1,1,1,-1
1221,35,F,6,6,2,0.5176187625,0.8181068912,5.05583954720904,4.66032946665365,11.4991450912672,9.4690084587917,0.894392798875603,0,-1,0,1,1
1222,111,M,7,6,2,0.6048498971,0.8138064176,5.3465915738,5.1698479296,10.6549862262,10.4330795539,0.8138064176,0,-1,0,0,0
1223,111,F,7,6,2,0.5537556429,0.8590665436,6.1187954004,4.3504642717,10.7920384715,9.6071640056,0.8590665436,0,-1,0,0,-1
1224,111,M,7,6,2,0.5365387444,0.6738762965,5.1355571043,4.8532689911,11.1735868762,10.0148662851,0.6738762965,1,-1,-1,0,0
1225,95,F,12,12,2,0.5083237605,0.9461633245,5.1017559043,5.0730943994,10.749679336,9.5207586104,0.9461633245,-1,0,0,0,0
1226,95,M,12,12,2,0.4758152114,0.9944362635,5.0188611753,4.8956613297,11.1639651416,9.5905036812,0.9944362635,0,0,0,0,-1
1227,95,F,12,12,2,0.4641283617,0.9300723843,5.2837519568,4.845946207,10.2959075681,9.6905095778,0.9300723843,0,0,0,0,0
1228,95,M,12,12,2,0.4751943336,1.1364457265,5.5699685278,5.2677191616,11.181822749,9.9940755977,1.1364457265,-1,-1,1,0,-1
1230,95,F,12,12,2,0.4844219422,0.7206211744,4.007726081,3.9832521663,9.2439837473,8.5174976408,0.7206211744,0,-1,1,0,0
1231,29,M,11,12,2,0.4720839617,1.1181483768,5.4007693136,5.8036286689,12.1190559962,10.7626024728,1.1181483768,-1,0,-1,0,1
1232,29,F,11,12,2,0.6655526877,0.9806644578,4.3841628884,4.636772305,10.8571569209,9.5166072933,0.9806644578,0,1,0,0,-1
1233,29,F,11,12,2,0.7178407583,0.9710663828,4.6448699148,4.582610523,11.2493608649,9.852243057,0.9710663828,0,-1,-1,0,-1
1234,29,F,11,12,2,0.5431633607,0.8918012022,4.65806956370904,5.04908915355365,11.6542124386672,10.1418391440917,0.968087109875603,-1,-1,-1,1,1
1235,29,F,11,12,2,0.5948403506,1.2050773572,5.2590281424,5.6763544937,12.2150995339,10.3166450377,1.2050773572,-1,-1,-1,0,1
1236,29,M,11,12,2,0.5691890514,1.2053580725,5.96815275870904,5.31298836815365,12.3312134376672,10.8038137767917,1.2816439801756,0,1,0,1,1
1237,29,F,11,11,2,0.6116861064,1.0751667901,5.739532124,4.6574723828,11.3189166449,10.0635862962,1.0751667901,0,-1,0,0,0
1238,29,M,11,11,2,0.3069780021,0.9732899236,5.05703647560904,5.06523498565365,11.7995168311672,10.1079423992917,1.0495758312756,0,0,-1,1,1
1239,29,F,11,11,2,0.4455619357,1.2406515225,4.9505934827,5.4220361266,12.4295028866,10.8459389502,1.2406515225,0,0,-1,0,1
1240,29,M,11,11,2,0.4775747187,0.8574524336,4.90990596140904,4.86079419815365,11.0640947527672,9.4988921766917,0.933738341275603,0,0,0,1,0
1242,95,M,12,11,2,0.353140549,0.8271660789,4.8003221796,4.2342070541,10.0343501057,8.8010156448,0.8271660789,0,0,1,0,1
1243,95,M,12,11,2,0.5789810842,0.6799682581,5.0947865207,4.2165535179,10.0732944697,9.3214279587,0.6799682581,-1,0,-1,0,0
1244,95,F,12,11,2,0.6846750561,0.963966763,5.6335000253,4.8708448316,11.7897402415,9.7213493686,0.963966763,-1,-1,0,0,0
1245,95,F,12,11,2,0.6038480933,0.722587001,4.195200521,4.162414993,11.3447971422,9.4639661748,0.722587001,-1,0,0,0,1
1246,95,F,12,11,2,0.4395405198,0.8863232752,4.2790562309,4.2863217362,10.1158375299,9.2305843462,0.8863232752,-1,1,1,0,0
1247,95,M,12,11,2,0.3980721,0.6959623963,5.0548454691,4.3234796934,10.2258384745,9.0794444613,0.6959623963,0,0,0,0,0
1248,115,F,11,11,2,0.4586769867,0.7176077419,4.34624055420904,4.36061155975365,9.84852779526719,8.1489808351917,0.793893649575603,0,-1,1,1,0
1249,115,F,11,11,2,0.7648000838,0.9853303515,5.81713676560904,5.46238217955365,12.1105450173672,10.0082742176917,1.0616162591756,0,0,1,1,0
1250,115,M,11,11,2,0.5234610627,1.0520253421,5.26382094350904,4.70401983305365,10.8496038658672,9.2811368664917,1.1283112497756,0,0,0,1,0
1251,115,M,11,11,2,0.5893551157,1.251044745,5.95400768920904,5.12867784525365,11.7388422558672,10.0946866094917,1.3273306526756,1,0,1,1,-1
1252,115,M,11,11,2,0.4140947194,1.1671093967,5.63544416030904,5.26269509655364,11.5035341467672,9.9605487801917,1.2433953043756,0,-1,0,1,0
1253,115,F,11,11,2,0.5745783632,0.806914392,4.30673111100904,5.00181140255365,11.3607613047672,9.0515757319917,0.883200299675603,1,1,1,1,-1
1254,97,M,10,11,2,0.5265029662,0.9287551191,6.24255148880904,4.79659459965365,10.2981604821672,9.9792064689917,1.0050410267756,-1,0,-1,1,1
1255,97,F,10,11,2,0.4037771889,0.7757216375,4.48879896260904,5.06153564935365,10.9738026800672,9.1790242822917,0.852007545175603,0,-1,-1,1,1
1256,97,M,10,11,2,0.4383904582,1.0261599971,6.00827401590904,4.89215955465365,10.4794490362672,9.3738334183917,1.1024459047756,-1,0,-1,1,1
1257,97,M,10,11,2,0.4795904849,0.6378854763,4.66648998570904,3.93094397415365,10.5966513153672,8.7423597384917,0.714171383975603,0,0,-1,1,0
1258,97,M,10,11,2,0.4656473054,0.8829285762,5.10385857840904,5.09525134995364,10.9579473015672,9.3778580947917,0.959214483875603,-1,0,0,1,0
1259,97,F,10,10,2,0.357670373,1.0545366224,6.01752554140904,5.11207803755364,11.6376099410672,9.7582581168917,1.1308225300756,-1,-1,-1,1,1
1260,97,F,10,10,2,0.3783940526,0.8336962546,5.51277211420904,4.60049707075365,10.4675839297672,9.1663873246917,0.909982162275603,0,0,0,1,1
1261,97,F,10,10,2,0.5912356463,1.0838780895,5.89033100350904,5.73381745425365,12.2358062063672,9.9941340986917,1.1601639971756,0,0,0,1,1
1262,97,M,10,10,2,0.3932210133,0.8291780057,6.01821050460904,5.09226553725365,11.5197009169672,10.1055049406917,0.905463913375603,-1,0,-1,1,1
1263,97,F,10,10,2,0.6678721108,1.0837060746,6.06592321400904,5.22592482035365,11.5142370009672,9.9412148504917,1.1599919822756,0,0,0,1,1
1264,115,F,11,10,2,0.5522470329,0.9627890877,5.45298737850904,5.74442837725365,13.1220771481672,10.5710746757917,1.0390749953756,0,-1,0,1,0
1265,115,M,11,10,2,0.582141672,0.9311766998,4.84153583760904,5.02602137185365,11.8295030982672,9.8452402406917,1.0074626074756,-1,0,1,1,0
1266,115,M,11,10,2,0.4626547302,0.9835480835,5.85770660880904,5.36854267125365,11.8361755686672,9.8177092433917,1.0598339911756,0,0,0,1,1
1267,115,F,11,10,2,0.5630173912,1.09665599,5.17636941300904,5.28937893395365,12.4451218042672,10.2705359188917,1.1729418976756,0,-1,1,1,1
1268,115,F,11,10,2,0.5825849013,1.0222288909,4.63111572960904,5.09797957765365,12.1310379072672,9.5117479914917,1.0985147985756,-1,0,0,1,0
1269,112,M,8,8,2,0.4259477233,0.8575008592,5.38085441269096,4.64258494944635,11.6651400851328,9.8261397138083,0.781214951524397,-1,0,1,-1,1
1270,112,M,8,8,2,0.547225177,1.0496745423,5.65146310609096,5.12034205134635,11.2474455717328,9.7909204436083,0.973388634624397,0,0,0,-1,0
1271,112,F,8,8,2,0.7072657716,0.7628840903,5.03640871959096,4.52204180464635,10.6565282998328,9.3423324635083,0.686598182624397,-1,-1,0,-1,1
1272,112,F,8,8,2,0.5330444717,0.8293184488,5.12272647709096,4.50747253694635,10.7516690556328,9.2036416480083,0.753032541124397,0,0,1,-1,0
1273,99,F,9,8,2,0.381439317,0.9595921471,5.1880559604,5.0832171519,11.2285361338,9.695253524,0.9595921471,1,-1,0,0,1
1274,99,F,9,8,2,0.4600257183,0.6723374673,5.088024507,4.1552750589,9.8235924748,8.6969068004,0.6723374673,0,-1,0,0,1
1275,99,F,9,8,2,0.5444801979,0.7941576615,5.30814417400904,4.91419717785365,11.4837170389672,9.3997824458917,0.870443569175603,0,-1,1,1,0
1276,99,F,9,8,2,0.7018294894,0.8798564724,5.0174670893,5.2059990233,12.0565962288,9.4532628829,0.8798564724,1,-1,0,0,1
1278,99,M,9,9,2,0.4988396834,1.0474917421,5.6560711896,5.3732408811,12.7132048251,10.0542245721,1.0474917421,0,-1,1,0,0
1279,99,F,9,9,2,0.4784145471,0.7765987979,4.68579641490904,4.78971093935365,11.0710453382672,8.4897577565917,0.852884705575603,0,-1,1,1,0
1280,99,F,9,9,2,0.5375908205,0.8331604435,5.44682256710904,4.36949099585365,10.5440361475672,9.1061867294917,0.909446351175603,0,-1,1,1,0
1281,99,F,9,9,2,0.3082750777,0.6904946563,4.7853341829,4.2257390119,10.2083614353,8.5269996569,0.6904946563,-1,-1,0,0,1
1283,107,M,9,9,2,0.5970254585,1.165366995,5.9255462662,5.1692022063,11.2956133978,10.650146038,1.165366995,1,-1,0,0,0
1284,107,M,9,9,2,0.4976485034,0.8216336324,5.7109172834,4.9004664689,11.3713836896,9.9521946676,0.8216336324,1,0,0,0,0
1285,107,M,9,9,2,0.5071800784,0.8875439728,5.677181431,4.3246058726,10.4492279009,9.4196125543,0.8875439728,-1,0,0,0,-1
1286,107,M,9,9,2,0.5410236453,0.7340442983,5.40840038969096,4.83840115354635,11.0802609850328,9.8703030200083,0.657758390624397,-1,0,0,-1,0
1287,107,M,9,9,2,0.4511448572,0.7836052944,4.77699516419096,4.69257651364635,10.4811734948328,8.9076263771083,0.707319386724397,0,-1,0,-1,1
1288,107,M,9,9,2,0.6297915262,0.831339301,5.32224393469096,4.92037087284635,11.6214660931328,9.6966636426083,0.755053393324397,-1,0,-1,-1,1
1289,107,M,9,9,2,0.5521083316,0.839116889,5.750747298,4.8946669998,11.2537453646,9.4956830292,0.839116889,1,-1,1,0,0
1290,107,M,9,9,2,0.5010909541,1.0436668591,5.3774726741,5.7990002977,11.6749898728,9.4234614583,1.0436668591,1,0,0,0,1
1291,112,F,8,9,2,0.5078287794,0.9929746246,5.15555995889096,4.87038367154635,11.2354983548328,9.5880246223083,0.916688716924397,-1,0,0,-1,0
1292,112,F,8,9,2,0.7308669121,1.0509543235,4.58011850879096,5.26921973754635,11.2087040992328,9.8933526595083,0.974668415824397,-1,0,0,-1,1
1293,112,F,8,9,2,0.5098938813,1.0733180293,5.37228159119096,5.47808233694635,12.0766505331328,10.1397337472083,0.997032121624397,0,0,0,-1,0
1294,112,F,8,9,2,0.5318410782,0.8492841302,4.74130832159096,4.26892165364635,10.2106446601328,8.8682805384083,0.772998222524397,-1,-1,0,-1,0
1303,109,F,8,8,2,0.5341011465,0.9284126968,4.5873021715,5.0405601843,11.5173926684,9.3347863193,0.9284126968,-1,0,0,0,0
1304,109,M,8,8,2,0.4641706516,0.9274622715,5.5800193637,5.1974364278,11.2940057785,9.9503561515,0.9274622715,-1,0,-1,0,0
1305,109,F,8,8,2,0.3877537495,1.0063394822,5.89658808090904,5.19664832295365,11.2585032826672,10.2365337968917,1.0826253898756,0,-1,-1,1,0
1306,109,M,8,8,2,0.6034435117,0.8799602891,6.59422473050904,5.53369073295365,11.6833594819672,10.3147579872917,0.956246196775603,0,0,0,1,0
1307,109,F,8,8,2,0.4485728743,1.0648790023,5.5243570992,4.8146997099,11.1045705961,9.2825420166,1.0648790023,-1,-1,-1,0,0
1308,96,M,6,8,2,0.5878864272,1.0861410221,5.8895431364,5.6389274185,12.4227962402,10.5403768511,1.0861410221,-1,1,-1,0,0
1309,96,F,6,8,2,0.551433089,0.9195572457,4.97853742640904,4.59821880655365,11.1685912272672,9.8204212325917,0.995843153375603,-1,-1,-1,1,0
1310,96,F,6,8,2,0.7306551996,1.1050172382,5.5789402501,5.5416495319,12.0757634519,10.0562033334,1.1050172382,-1,1,-1,0,0
1311,96,M,6,6,2,0.6368729382,1.130731876,5.386913862,5.5829889655,12.7714538479,10.7842377738,1.130731876,-1,1,-1,0,0
1312,96,M,6,6,2,0.543967253,0.8471137542,5.5876148407,5.2970309415,11.7464640732,9.693098298,0.8471137542,-1,1,-1,0,0
1313,96,M,6,6,2,0.6196981766,1.2784787014,5.9067285716,5.6085623602,12.6192090935,10.0338102303,1.2784787014,-1,0,-1,0,0
1314,109,M,8,6,2,0.5460754287,1.0166016185,6.32976284259096,5.67374676954636,12.5085437653328,10.5788444032083,0.940315710824397,0,-1,0,-1,1
1315,109,F,8,6,2,0.5336315258,0.9838784548,6.21578213150904,5.30523526185365,11.5738819397672,10.4909741392917,1.0601643624756,0,-1,0,1,0
1316,109,F,8,6,2,0.543657466,1.1142399002,6.16912244719096,5.84236413674635,12.0269635322328,10.5266763455083,1.0379539925244,-1,-1,-1,-1,-1
1317,101,F,3,6,2,0.8069413893,1.1678325312,6.0817203316,5.1877249564,12.0267160497,10.3513703568,1.1678325312,0,0,-1,0,0
1318,101,M,3,6,2,0.4999782292,0.9513574876,5.8572263556,5.1923425562,11.4991308437,10.0614899681,0.9513574876,0,0,0,0,-1
1319,101,M,3,6,2,0.5262520403,1.2565658665,5.87928473080904,5.57493263255365,11.7817696582672,10.0196196531917,1.3328517741756,1,0,0,1,1
1320,69,F,9,6,2,0.6665982792,1.1459846651,6.12570599210904,5.65976756045365,13.4765209530672,10.9977707923917,1.2222705727756,0,0,1,1,0
1321,69,M,9,6,2,0.331286503,1.0983603067,5.55282939270904,5.29181117975364,11.6869102674672,10.3459331028917,1.1746462143756,0,0,0,1,-1
1322,69,M,9,6,2,0.4983125543,1.1741718642,5.03705908980904,5.72270809845365,12.1884573908672,9.6597811230917,1.2504577718756,0,0,0,1,-1
1323,69,F,9,6,2,0.6013803492,1.1256949098,4.93104785820904,5.12788489545365,11.8081532363672,10.0968639568917,1.2019808174756,1,0,-1,1,-1
1324,69,M,9,6,2,0.5697100321,0.8974761737,5.36452036740904,5.42474420395365,11.5810585150672,10.0263764331917,0.973762081375603,0,0,0,1,-1
1325,69,F,9,6,2,0.6165636238,1.0520529821,4.58005976670904,5.54950024895365,12.0175649498672,9.7574625957917,1.1283388897756,0,0,1,1,0
1326,69,F,9,6,2,0.5702365053,1.2020516633,4.75162862310904,5.50837689825364,11.7844098018672,9.5312624170917,1.2783375709756,0,0,1,1,-1
1327,69,F,9,6,2,0.5331117958,0.9943008652,5.44690438730904,4.93580592785365,11.6041372194672,9.9701964961917,1.0705867728756,1,0,0,1,-1
1328,69,M,9,6,2,0.6554680556,1.2372122527,6.27435579520904,5.37240200335365,12.4081365777672,10.4613499031917,1.3134981603756,0,0,1,1,-1
1329,83,F,8,8,2,0.6930187338,1.052868726,5.82998764900904,6.41325633285365,12.2153833915672,10.3428729780917,1.1291546336756,1,0,0,1,1
1330,83,F,8,8,2,0.5238505482,0.95735381,4.3779546816,4.9283379386,10.4611495504,9.1614420513,0.95735381,1,1,0,0,1
1331,83,M,8,8,2,0.7303214541,0.8821335144,6.15971382330904,5.34827891025365,11.0353945752672,9.7543844517917,0.958419422075603,0,1,0,1,1
1332,83,F,8,8,2,0.5514880614,1.2499050708,5.43416779430904,5.53842844775365,12.2425187047672,10.0210476548917,1.3261909784756,0,1,0,1,1
1333,90,M,9,8,2,0.4658578043,1.2153523402,5.29774613439096,5.75647677274636,12.5676485729328,10.5968715914083,1.1390664325244,0,0,-1,-1,0
1334,90,F,9,8,2,0.4733970663,0.7231686628,4.10216576150904,4.45063067685365,10.1380930642672,9.0686178642917,0.799454570475603,-1,0,-1,1,-1
